Time,ID,Lon,Lat,Alt,#WiFi networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
2017-10-27 16:16:45,SHIELD Tablet,34.80988155918773,32.16766121892341,39.018065819940986,10,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,2412,-77,888Corp,0a:8d:db:6e:71:6d,2412,-79,888Guest,02:8d:db:6e:71:bf,2412,-80,888Free,06:8d:db:6e:71:6d,2412,-81,888Guest,02:8d:db:6e:71:6d,2412,-81,Mouly,7c:b7:33:2e:76:73,2462,-83,888Corp,0a:8d:db:6e:71:bf,2412,-86,888Free,06:8d:db:6e:71:bf,2412,-86,,06:8d:db:6e:71:be,2462,-86,,02:8d:db:6e:71:be,2462,-86
2017-10-27 16:17:01,SHIELD Tablet,34.80992484668563,32.167671222901205,39.29407685136998,10,888Corp,0a:8d:db:6e:71:bf,2412,-79,,06:8d:db:6e:71:be,2462,-80,888Corp,0a:8d:db:6e:71:be,2462,-81,888Free,06:8d:db:6e:71:bf,2412,-81,,02:8d:db:6e:71:be,2462,-81,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2462,-81,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2437,-86,888Guest,02:8d:cb:6e:71:bf,5220,-90,888Free,06:8d:cb:6e:71:bf,5220,-90,KaymeraDev,cc:16:7e:97:1d:91,2412,-93
2017-10-27 16:18:38,SHIELD Tablet,34.80970275770306,32.16752947325414,44.784206538209546,10,,02:8d:db:6e:71:c1,2462,-82,888Corp,0a:8d:db:6e:71:c1,2462,-83,888Free,06:8d:db:6e:71:c1,2462,-84,lavel-2,74:da:39:b9:a7:bd,2417,-87,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-89,888Free,06:8d:cb:6e:71:6d,5220,-89,888Guest,02:8d:cb:6e:71:6d,5220,-89,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-89,iFOREX,f8:d1:11:b1:92:93,2472,-90,lavel-2,74:da:38:ae:91:7b,2417,-90
2017-10-27 16:18:50,SHIELD Tablet,34.80888987334706,32.16689631014436,42.95830812528492,8,888Free,06:8d:db:6e:71:bf,2412,-87,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2437,-88,,02:8d:db:6e:71:be,2462,-89,888Guest,02:8d:cb:6e:71:bf,5220,-89,888Free,06:8d:cb:6e:71:bf,5220,-89,888Corp,0a:8d:db:6e:71:be,2462,-90,,06:8d:db:6e:71:be,2462,-94,888Corp,0a:8d:db:6e:71:26,2437,-97
2017-10-27 16:18:53,SHIELD Tablet,34.808879325364,32.166882698884585,42.88970818374659,10,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-79,888Guest,02:8d:db:6e:71:6d,2412,-81,Mouly,7c:b7:33:2e:76:73,2462,-84,MOULY MAISON,00:78:9e:fa:15:91,2412,-84,RS_GUEST,ec:08:6b:38:0d:dd,2472,-86,RS_GUEST,ec:08:6b:38:0d:0e,2467,-86,888Free,06:8d:db:6e:71:6d,2412,-88,Training Room,8e:15:44:ac:d4:e4,2437,-88,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,2412,-90,Rainbow Guest,a2:6c:ac:f3:6a:69,2432,-93
2017-10-27 16:18:59,SHIELD Tablet,34.808596256222685,32.16690260644389,41.92228608379519,8,,02:8d:db:6e:71:c1,2462,-82,888Corp,0a:8d:db:6e:71:c1,2462,-83,888Free,06:8d:db:6e:71:c1,2462,-84,lavel-2,74:da:39:b9:a7:bd,2417,-87,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-89,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-89,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2437,-95,INGENEO,cc:b2:55:e8:4c:e6,2437,-95
2017-10-27 16:19:06,SHIELD Tablet,34.807691961442366,32.16723639563425,41.09150470864094,10,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-79,888Guest,02:8d:db:6e:71:6d,2412,-81,Mouly,7c:b7:33:2e:76:73,2462,-84,MOULY MAISON,00:78:9e:fa:15:91,2412,-84,RS_GUEST,ec:08:6b:38:0d:dd,2472,-86,RS_GUEST,ec:08:6b:38:0d:0e,2467,-86,888Free,06:8d:db:6e:71:6d,2412,-88,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2437,-88,Training Room,8e:15:44:ac:d4:e4,2437,-88,,02:8d:db:6e:71:be,2462,-89
2017-10-27 16:19:09,SHIELD Tablet,34.80724915968755,32.16738290292402,41.313957486288615,10,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-87,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-88,BERTOC-HOT,e0:ce:c3:8a:ad:63,2472,-90,Barda_2,74:da:38:56:ed:e0,2412,-93,EL,14:ae:db:3d:b1:52,2452,-93,Home.,a0:ab:1b:62:a7:bc,2412,-94,Vexlerar,e4:6f:13:70:97:c4,2452,-95,Ester_wifi,84:26:15:eb:2d:b3,2462,-95,INGENEO,cc:b2:55:e8:4c:e6,2437,-96,KaymeraDev,00:f6:63:3a:f4:81,2412,-96
2017-10-27 16:19:14,SHIELD Tablet,34.80662290618607,32.167616982375094,41.286480770321894,10,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-79,RS_GUEST,ec:08:6b:38:0d:0e,2467,-86,Training Room,8e:15:44:ac:d4:e4,2437,-88,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,2412,-90,Rainbow Guest,a2:6c:ac:f3:6a:69,2432,-93,Maxillent,90:6c:ac:60:6c:8b,2422,-93,FlixU,cc:b2:55:e5:ce:f3,2437,-93,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2422,-93,EL5,14:ae:db:3d:b1:55,5240,-94,Maxillent_Guest,a2:6c:ac:60:6c:8b,2422,-94
2017-10-27 16:19:20,SHIELD Tablet,34.80620000504734,32.1677801004292,40.76697715347028,10,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-87,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-88,BERTOC-HOT,e0:ce:c3:8a:ad:63,2472,-90,Barda_2,74:da:38:56:ed:e0,2412,-93,EL,14:ae:db:3d:b1:52,2452,-93,Home.,a0:ab:1b:62:a7:bc,2412,-94,Vexlerar,e4:6f:13:70:97:c4,2452,-95,Ester_wifi,84:26:15:eb:2d:b3,2462,-95,INGENEO,cc:b2:55:e8:4c:e6,2437,-96,KaymeraDev,00:f6:63:3a:f4:81,2412,-96
2017-10-27 16:19:25,SHIELD Tablet,34.80613816490372,32.16781903373735,40.632955766893225,6,Heifes,20:0c:c8:10:c8:11,2412,-88,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-89,Annatel_3372.5,74:da:38:a9:0c:43,5220,-90,P-HOME,2c:5d:93:11:60:b8,2467,-90,shor_Ext,e2:91:f5:b6:ec:a8,2462,-94,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,2462,-94
2017-10-27 16:19:40,SHIELD Tablet,34.805424308152844,32.16802035700693,38.97814492833588,2,gabriel,90:8d:78:50:6a:12,2462,-93,Home,14:ae:db:53:0c:2d,2437,-94
2017-10-27 16:19:43,SHIELD Tablet,34.80502513397455,32.16808221454276,38.81867710591115,6,Heifes,20:0c:c8:10:c8:11,2412,-88,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-89,Annatel_3372.5,74:da:38:a9:0c:43,5220,-90,P-HOME,2c:5d:93:11:60:b8,2467,-90,shor_Ext,e2:91:f5:b6:ec:a8,2462,-94,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,2462,-94
2017-10-27 16:19:49,SHIELD Tablet,34.804202296540176,32.16817330438178,38.6204332530914,2,gabriel,90:8d:78:50:6a:12,2462,-93,Home,14:ae:db:53:0c:2d,2437,-94
